n_params,loss,mechanism_type,rate_equation,eq_hash,fit_inherited_from_estimate,K1,K10,K10_T,K11,K11_T,K12,K12_T,K13,K1_T,K2,K2_T,K3,K3_T,K4,K4_T,K5,K6,K7,K8,K9,K9_T,L,k10f,k10f_T,k10r,k11f,k11f_T,k11r,k12f,k12r,k13f,k1f,k1r,k2f,k2r,k3f,k3r,k4f,k4r,k5f,k5r,k6f,k6r,k7f,k8f,k8r,k9f,k9f_T,k9r,cv_score
8,0.012216678375690494,"EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), false, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), false, 3), ((:E, :Pyruvate), (:E_Pyruvate,), false, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 2), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), false, 3), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), false, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), false, 1), ((:E_NADH, :Pyruvate), (:E_NADH_Pyruvate,), false, 4), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 5), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), true, 2))}","(; k1f, k1r, K2, k3f, k3r, k4f, k4r, k10f, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
k10r = (1 / Keq) * (1 / k1f) * k1r * (1 / (1 / K2)) * k3f * (1 / k3r) * k4f * (1 / k4r) * k10f
v = E_total * (k10f * k1r * k3f * k3r * k4f * k4r * NADH * Pyruvate + k10f * k1r ^ 2 * k3f * k4f * k4r * NADH * Pyruvate + k10f * k1f * k1r * k3f * k4f * k4r * Lactate * NADH * Pyruvate + k10f * k1r * k3f ^ 2 * k4f * k4r * NADH ^ 2 * Pyruvate + (NAD / K2) * (k10f * k1r * k3f * k3r * k4f * k4r * NADH * Pyruvate + k10f * k1r ^ 2 * k3f * k4f * k4r * NADH * Pyruvate + k10f * k1f * k1r * k3f * k4f * k4r * Lactate * NADH * Pyruvate + k10f * k1r * k3f ^ 2 * k4f * k4r * NADH ^ 2 * Pyruvate - (k10r * k1f * k1r * k3r * k4r ^ 2 * Lactate + k10r * k1f * k3r ^ 2 * k4r ^ 2 * Lactate + k10r * k1f * k1r * k3r * k4r ^ 2 * Lactate * NAD / K2 + k10r * k1f * k3r ^ 2 * k4r ^ 2 * Lactate * NAD / K2 + k10r * k1f * k3f * k3r * k4r ^ 2 * Lactate * NADH + k10r * k1f ^ 2 * k3r * k4r ^ 2 * Lactate ^ 2 + k10r * k1f * k3f * k3r * k4r ^ 2 * Lactate * NAD * NADH / K2 + k10r * k1f ^ 2 * k3r * k4r ^ 2 * Lactate ^ 2 * NAD / K2))) / ((1 + NAD / K2) * (k10f * k1r * k3r ^ 2 * k4r + k10f * k1r ^ 2 * k3r * k4r + k1r ^ 2 * k3r * k4r ^ 2 + k1r * k3r ^ 2 * k4r ^ 2 + k10f * k1r * k3r ^ 2 * k4r * NAD / K2 + k10f * k1r ^ 2 * k3r * k4r * NAD / K2 + k10r * k1r * k3r * k4r ^ 2 * NAD / K2 + k10r * k3r ^ 2 * k4r ^ 2 * NAD / K2 + k1r * k3r ^ 2 * k4r ^ 2 * NAD / K2 + k1r ^ 2 * k3r * k4r ^ 2 * NAD / K2 + k10f * k1f * k1r * k3r * k4r * Lactate + k1f * k1r * k3r * k4r ^ 2 * Lactate + k10f * k1r * k3f * k3r * k4r * NADH + k1r * k3f * k3r * k4r ^ 2 * NADH + k10f * k1r * k3r * k4f * k4r * Pyruvate + k10f * k1r ^ 2 * k4f * k4r * Pyruvate + k10f * k1f * k1r * k3r * k4r * Lactate * NAD / K2 + k1f * k1r * k3r * k4r ^ 2 * Lactate * NAD / K2 + k10f * k1r * k3f * k3r * k4r * NAD * NADH / K2 + k1r * k3f * k3r * k4r ^ 2 * NAD * NADH / K2 + k10f * k1r * k3r * k4f * k4r * NAD * Pyruvate / K2 + k10f * k1r ^ 2 * k4f * k4r * NAD * Pyruvate / K2 + k10r * k1r * k3r * k4r ^ 2 * NAD ^ 2 / K2 ^ 2 + k10r * k3r ^ 2 * k4r ^ 2 * NAD ^ 2 / K2 ^ 2) + (1 + NAD / K2) * (k10f * k1f * k1r * k3r * k4r * Lactate + k10f * k1f * k3r ^ 2 * k4r * Lactate + k1f * k1r * k3r * k4r ^ 2 * Lactate + k1f * k3r ^ 2 * k4r ^ 2 * Lactate + k10f * k1f * k1r * k3r * k4r * Lactate * NAD / K2 + k10f * k1f * k3r ^ 2 * k4r * Lactate * NAD / K2 + k1f * k1r * k3r * k4r ^ 2 * Lactate * NAD / K2 + k1f * k3r ^ 2 * k4r ^ 2 * Lactate * NAD / K2 + k10f * k1f * k3f * k3r * k4r * Lactate * NADH + k1f * k3f * k3r * k4r ^ 2 * Lactate * NADH + k10f * k1f * k1r * k4f * k4r * Lactate * Pyruvate + k10f * k1f * k3r * k4f * k4r * Lactate * Pyruvate + k10f * k1f ^ 2 * k3r * k4r * Lactate ^ 2 + k1f ^ 2 * k3r * k4r ^ 2 * Lactate ^ 2 + k10f * k1r * k3f * k4f * k4r * NADH * Pyruvate + k10f * k3f * k3r * k4f * k4r * NADH * Pyruvate + k10f * k1f * k3f * k3r * k4r * Lactate * NAD * NADH / K2 + k1f * k3f * k3r * k4r ^ 2 * Lactate * NAD * NADH / K2 + k10f * k1f * k1r * k4f * k4r * Lactate * NAD * Pyruvate / K2 + k10f * k1f * k3r * k4f * k4r * Lactate * NAD * Pyruvate / K2 + k10f * k1f ^ 2 * k3r * k4r * Lactate ^ 2 * NAD / K2 + k1f ^ 2 * k3r * k4r ^ 2 * Lactate ^ 2 * NAD / K2 + k10f * k1r * k3f * k4f * k4r * NAD * NADH * Pyruvate / K2 + k10f * k3f * k3r * k4f * k4r * NAD * NADH * Pyruvate / K2) + 1 * (k10f * k1r * k3f * k3r * k4r * NADH + k10f * k1r ^ 2 * k3f * k4r * NADH + k1r * k3f * k3r * k4r ^ 2 * NADH + k1r ^ 2 * k3f * k4r ^ 2 * NADH + k10r * k1f * k1r * k4r ^ 2 * Lactate * NAD / K2 + k10r * k1f * k3r * k4r ^ 2 * Lactate * NAD / K2 + k10f * k1r * k3f * k3r * k4r * NAD * NADH / K2 + k10f * k1r ^ 2 * k3f * k4r * NAD * NADH / K2 + k10r * k1r * k3f * k4r ^ 2 * NAD * NADH / K2 + k10r * k3f * k3r * k4r ^ 2 * NAD * NADH / K2 + k1r * k3f * k3r * k4r ^ 2 * NAD * NADH / K2 + k1r ^ 2 * k3f * k4r ^ 2 * NAD * NADH / K2 + k10f * k1f * k1r * k3f * k4r * Lactate * NADH + k1f * k1r * k3f * k4r ^ 2 * Lactate * NADH + k10f * k1r * k3f ^ 2 * k4r * NADH ^ 2 + k1r * k3f ^ 2 * k4r ^ 2 * NADH ^ 2 + k10f * k1f * k1r * k3f * k4r * Lactate * NAD * NADH / K2 + k1f * k1r * k3f * k4r ^ 2 * Lactate * NAD * NADH / K2 + k10r * k1f * k1r * k4r ^ 2 * Lactate * NAD ^ 2 / K2 ^ 2 + k10r * k1f * k3r * k4r ^ 2 * Lactate * NAD ^ 2 / K2 ^ 2 + k10f * k1r * k3f ^ 2 * k4r * NAD * NADH ^ 2 / K2 + k10r * k1r * k3f * k4r ^ 2 * NAD ^ 2 * NADH / K2 ^ 2 + k10r * k3f * k3r * k4r ^ 2 * NAD ^ 2 * NADH / K2 ^ 2 + k1r * k3f ^ 2 * k4r ^ 2 * NAD * NADH ^ 2 / K2) + (1 + NAD / K2) * (k10f * k1r ^ 2 * k3r * k4f * Pyruvate + k10f * k1r * k3r ^ 2 * k4f * Pyruvate + k1r ^ 2 * k3r * k4f * k4r * Pyruvate + k1r * k3r ^ 2 * k4f * k4r * Pyruvate + k10f * k1r ^ 2 * k3r * k4f * NAD * Pyruvate / K2 + k10f * k1r * k3r ^ 2 * k4f * NAD * Pyruvate / K2 + k10r * k1r * k3r * k4f * k4r * NAD * Pyruvate / K2 + k10r * k3r ^ 2 * k4f * k4r * NAD * Pyruvate / K2 + k1r ^ 2 * k3r * k4f * k4r * NAD * Pyruvate / K2 + k1r * k3r ^ 2 * k4f * k4r * NAD * Pyruvate / K2 + k10f * k1f * k1r * k3r * k4f * Lactate * Pyruvate + k1f * k1r * k3r * k4f * k4r * Lactate * Pyruvate + k10f * k1r * k3f * k3r * k4f * NADH * Pyruvate + k1r * k3f * k3r * k4f * k4r * NADH * Pyruvate + k10f * k1r * k3r * k4f ^ 2 * Pyruvate ^ 2 + k10f * k1r ^ 2 * k4f ^ 2 * Pyruvate ^ 2 + k10f * k1f * k1r * k3r * k4f * Lactate * NAD * Pyruvate / K2 + k1f * k1r * k3r * k4f * k4r * Lactate * NAD * Pyruvate / K2 + k10f * k1r * k3f * k3r * k4f * NAD * NADH * Pyruvate / K2 + k1r * k3f * k3r * k4f * k4r * NAD * NADH * Pyruvate / K2 + k10f * k1r * k3r * k4f ^ 2 * NAD * Pyruvate ^ 2 / K2 + k10f * k1r ^ 2 * k4f ^ 2 * NAD * Pyruvate ^ 2 / K2 + k10r * k1r * k3r * k4f * k4r * NAD ^ 2 * Pyruvate / K2 ^ 2 + k10r * k3r ^ 2 * k4f * k4r * NAD ^ 2 * Pyruvate / K2 ^ 2) + 1 * (k10f * k1f * k1r * k3f * k4r * Lactate * NADH + k10f * k1f * k3f * k3r * k4r * Lactate * NADH + k1f * k1r * k3f * k4r ^ 2 * Lactate * NADH + k1f * k3f * k3r * k4r ^ 2 * Lactate * NADH + k10f * k1f * k1r * k3f * k4r * Lactate * NAD * NADH / K2 + k10f * k1f * k3f * k3r * k4r * Lactate * NAD * NADH / K2 + k10r * k1f * k3f * k4r ^ 2 * Lactate * NAD * NADH / K2 + k1f * k1r * k3f * k4r ^ 2 * Lactate * NAD * NADH / K2 + k1f * k3f * k3r * k4r ^ 2 * Lactate * NAD * NADH / K2 + k10r * k1f ^ 2 * k4r ^ 2 * Lactate ^ 2 * NAD / K2 + k10f * k1f * k3f * k4f * k4r * Lactate * NADH * Pyruvate + k10f * k1f ^ 2 * k3f * k4r * Lactate ^ 2 * NADH + k10f * k1f * k3f ^ 2 * k4r * Lactate * NADH ^ 2 + k1f ^ 2 * k3f * k4r ^ 2 * Lactate ^ 2 * NADH + k1f * k3f ^ 2 * k4r ^ 2 * Lactate * NADH ^ 2 + k10f * k3f ^ 2 * k4f * k4r * NADH ^ 2 * Pyruvate + k10f * k1f * k3f * k4f * k4r * Lactate * NAD * NADH * Pyruvate / K2 + k10f * k1f ^ 2 * k3f * k4r * Lactate ^ 2 * NAD * NADH / K2 + k10f * k1f * k3f ^ 2 * k4r * Lactate * NAD * NADH ^ 2 / K2 + k10r * k1f * k3f * k4r ^ 2 * Lactate * NAD ^ 2 * NADH / K2 ^ 2 + k1f * k3f ^ 2 * k4r ^ 2 * Lactate * NAD * NADH ^ 2 / K2 + k1f ^ 2 * k3f * k4r ^ 2 * Lactate ^ 2 * NAD * NADH / K2 + k10r * k1f ^ 2 * k4r ^ 2 * Lactate ^ 2 * NAD ^ 2 / K2 ^ 2 + k10f * k3f ^ 2 * k4f * k4r * NAD * NADH ^ 2 * Pyruvate / K2) + 1 * (k10r * k1f * k1r * k3r * k4r * Lactate * NAD / K2 + k10r * k1f * k3r ^ 2 * k4r * Lactate * NAD / K2 + k1r * k3f * k3r * k4f * k4r * NADH * Pyruvate + k1r ^ 2 * k3f * k4f * k4r * NADH * Pyruvate + k10r * k1f * k3f * k3r * k4r * Lactate * NAD * NADH / K2 + k10r * k1f * k1r * k4f * k4r * Lactate * NAD * Pyruvate / K2 + k10r * k1f * k3r * k4f * k4r * Lactate * NAD * Pyruvate / K2 + k10r * k1f * k1r * k3r * k4r * Lactate * NAD ^ 2 / K2 ^ 2 + k10r * k1f * k3r ^ 2 * k4r * Lactate * NAD ^ 2 / K2 ^ 2 + k10r * k1f ^ 2 * k3r * k4r * Lactate ^ 2 * NAD / K2 + k10r * k1r * k3f * k4f * k4r * NAD * NADH * Pyruvate / K2 + k10r * k3f * k3r * k4f * k4r * NAD * NADH * Pyruvate / K2 + k1r * k3f * k3r * k4f * k4r * NAD * NADH * Pyruvate / K2 + k1r ^ 2 * k3f * k4f * k4r * NAD * NADH * Pyruvate / K2 + k1f * k1r * k3f * k4f * k4r * Lactate * NADH * Pyruvate + k1r * k3f ^ 2 * k4f * k4r * NADH ^ 2 * Pyruvate + k1f * k1r * k3f * k4f * k4r * Lactate * NAD * NADH * Pyruvate / K2 + k10r * k1f * k3f * k3r * k4r * Lactate * NAD ^ 2 * NADH / K2 ^ 2 + k10r * k1f * k1r * k4f * k4r * Lactate * NAD ^ 2 * Pyruvate / K2 ^ 2 + k10r * k1f * k3r * k4f * k4r * Lactate * NAD ^ 2 * Pyruvate / K2 ^ 2 + k10r * k1f ^ 2 * k3r * k4r * Lactate ^ 2 * NAD ^ 2 / K2 ^ 2 + k10r * k1r * k3f * k4f * k4r * NAD ^ 2 * NADH * Pyruvate / K2 ^ 2 + k10r * k3f * k3r * k4f * k4r * NAD ^ 2 * NADH * Pyruvate / K2 ^ 2 + k1r * k3f ^ 2 * k4f * k4r * NAD * NADH ^ 2 * Pyruvate / K2))",52ce18a52a51b405,,,,,,,,,,,0.015282284936771827,,,,,,,,,,,,,5.245460868400422,,,,,,,,,54.60942096539458,1.2355456877351394,,,521541.1610816648,3.160020408481862,7915.65497580566,0.4082441933312216,,,,,,,,,,,-4.761231278221398
8,0.012228961279153391,"EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), false, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), false, 3), ((:E, :Pyruvate), (:E_Pyruvate,), false, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 2), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), false, 3), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), false, 1), ((:E_NADH, :Pyruvate), (:E_NADH_Pyruvate,), false, 4), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 5))}","(; k1f, k1r, K2, k3f, k3r, k4f, k4r, k9f, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
k9r = (1 / Keq) * (1 / k1f) * k1r * (1 / (1 / K2)) * k3f * (1 / k3r) * k4f * (1 / k4r) * k9f
v = E_total * (k1r * k3f * k3r * k4f * k4r * k9f * NADH * Pyruvate + k1r ^ 2 * k3f * k4f * k4r * k9f * NADH * Pyruvate + k1f * k1r * k3f * k4f * k4r * k9f * Lactate * NADH * Pyruvate + k1r * k3f ^ 2 * k4f * k4r * k9f * NADH ^ 2 * Pyruvate + (NAD / K2) * (-k1f * k1r * k3r * k4r ^ 2 * k9r * Lactate + k1f * k3r ^ 2 * k4r ^ 2 * k9r * Lactate + k1f * k3f * k3r * k4r ^ 2 * k9r * Lactate * NADH + k1f ^ 2 * k3r * k4r ^ 2 * k9r * Lactate ^ 2)) / ((1 + NAD / K2) * (k1r ^ 2 * k3r * k4r ^ 2 + k1r * k3r ^ 2 * k4r ^ 2 + k1r ^ 2 * k3r * k4r * k9f + k1r * k3r ^ 2 * k4r * k9f + k1r * k3r * k4r ^ 2 * k9r * NAD / K2 + k3r ^ 2 * k4r ^ 2 * k9r * NAD / K2 + k1f * k1r * k3r * k4r ^ 2 * Lactate + k1f * k1r * k3r * k4r * k9f * Lactate + k1r * k3f * k3r * k4r ^ 2 * NADH + k1r * k3f * k3r * k4r * k9f * NADH + k1r * k3r * k4f * k4r * k9f * Pyruvate + k1r ^ 2 * k4f * k4r * k9f * Pyruvate) + (1 + NAD / K2) * (k1f * k1r * k3r * k4r ^ 2 * Lactate + k1f * k1r * k3r * k4r * k9f * Lactate + k1f * k3r ^ 2 * k4r ^ 2 * Lactate + k1f * k3r ^ 2 * k4r * k9f * Lactate + k1f * k3f * k3r * k4r ^ 2 * Lactate * NADH + k1f * k3f * k3r * k4r * k9f * Lactate * NADH + k1f * k1r * k4f * k4r * k9f * Lactate * Pyruvate + k1f * k3r * k4f * k4r * k9f * Lactate * Pyruvate + k1f ^ 2 * k3r * k4r ^ 2 * Lactate ^ 2 + k1f ^ 2 * k3r * k4r * k9f * Lactate ^ 2 + k1r * k3f * k4f * k4r * k9f * NADH * Pyruvate + k3f * k3r * k4f * k4r * k9f * NADH * Pyruvate) + 1 * (k1r * k3f * k3r * k4r ^ 2 * NADH + k1r * k3f * k3r * k4r * k9f * NADH + k1r ^ 2 * k3f * k4r ^ 2 * NADH + k1r ^ 2 * k3f * k4r * k9f * NADH + k1f * k1r * k4r ^ 2 * k9r * Lactate * NAD / K2 + k1f * k3r * k4r ^ 2 * k9r * Lactate * NAD / K2 + k1r * k3f * k4r ^ 2 * k9r * NAD * NADH / K2 + k3f * k3r * k4r ^ 2 * k9r * NAD * NADH / K2 + k1f * k1r * k3f * k4r ^ 2 * Lactate * NADH + k1f * k1r * k3f * k4r * k9f * Lactate * NADH + k1r * k3f ^ 2 * k4r ^ 2 * NADH ^ 2 + k1r * k3f ^ 2 * k4r * k9f * NADH ^ 2) + 1 * (k1r ^ 2 * k3r * k4f * k4r * Pyruvate + k1r * k3r ^ 2 * k4f * k4r * Pyruvate + k1r ^ 2 * k3r * k4f * k9f * Pyruvate + k1r * k3r ^ 2 * k4f * k9f * Pyruvate + k1r * k3r * k4f * k4r * k9r * NAD * Pyruvate / K2 + k3r ^ 2 * k4f * k4r * k9r * NAD * Pyruvate / K2 + k1f * k1r * k3r * k4f * k4r * Lactate * Pyruvate + k1f * k1r * k3r * k4f * k9f * Lactate * Pyruvate + k1r * k3f * k3r * k4f * k4r * NADH * Pyruvate + k1r * k3f * k3r * k4f * k9f * NADH * Pyruvate + k1r * k3r * k4f ^ 2 * k9f * Pyruvate ^ 2 + k1r ^ 2 * k4f ^ 2 * k9f * Pyruvate ^ 2) + 1 * (k1f * k1r * k3f * k4r ^ 2 * Lactate * NADH + k1f * k1r * k3f * k4r * k9f * Lactate * NADH + k1f * k3f * k3r * k4r ^ 2 * Lactate * NADH + k1f * k3f * k3r * k4r * k9f * Lactate * NADH + k1f * k3f * k4r ^ 2 * k9r * Lactate * NAD * NADH / K2 + k1f ^ 2 * k4r ^ 2 * k9r * Lactate ^ 2 * NAD / K2 + k1f * k3f * k4f * k4r * k9f * Lactate * NADH * Pyruvate + k1f ^ 2 * k3f * k4r ^ 2 * Lactate ^ 2 * NADH + k1f * k3f ^ 2 * k4r ^ 2 * Lactate * NADH ^ 2 + k1f ^ 2 * k3f * k4r * k9f * Lactate ^ 2 * NADH + k1f * k3f ^ 2 * k4r * k9f * Lactate * NADH ^ 2 + k3f ^ 2 * k4f * k4r * k9f * NADH ^ 2 * Pyruvate) + 1 * (k1f * k1r * k3r * k4r * k9r * Lactate * NAD / K2 + k1f * k3r ^ 2 * k4r * k9r * Lactate * NAD / K2 + k1r * k3f * k3r * k4f * k4r * NADH * Pyruvate + k1r ^ 2 * k3f * k4f * k4r * NADH * Pyruvate + k1f * k3f * k3r * k4r * k9r * Lactate * NAD * NADH / K2 + k1f * k1r * k4f * k4r * k9r * Lactate * NAD * Pyruvate / K2 + k1f * k3r * k4f * k4r * k9r * Lactate * NAD * Pyruvate / K2 + k1f ^ 2 * k3r * k4r * k9r * Lactate ^ 2 * NAD / K2 + k1r * k3f * k4f * k4r * k9r * NAD * NADH * Pyruvate / K2 + k3f * k3r * k4f * k4r * k9r * NAD * NADH * Pyruvate / K2 + k1f * k1r * k3f * k4f * k4r * Lactate * NADH * Pyruvate + k1r * k3f ^ 2 * k4f * k4r * NADH ^ 2 * Pyruvate))",ff2ce55bc534627f,,,,,,,,,,,0.034047533971235486,,,,,,,,,,,,,,,,,,,,,,50.504577156776584,1.1458963213669988,,,524247.03405337594,3.1500430622135553,7745.336034291574,0.393211045991785,,,,,,,,7.854182412759554,,,-4.757901700567656
8,0.012238269197671904,"EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), false, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), false, 3), ((:E, :Pyruvate), (:E_Pyruvate,), false, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 2), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), false, 3), ((:E_NAD, :Lactate), (:E_Lactate_NAD,), false, 1), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), false, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), false, 1), ((:E_NADH, :Pyruvate), (:E_NADH_Pyruvate,), false, 4), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 5), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), true, 2))}","(; k1f, k1r, K2, k3f, k3r, k4f, k4r, k11f, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
k11r = (1 / Keq) * (1 / k1f) * k1r * (1 / (1 / K2)) * k3f * (1 / k3r) * k4f * (1 / k4r) * k11f
